Plant Name,Date,SN,Port,Energy,Year,Microinversor
Wilkne,2021-12-21,106272403916,1,1.988,2021,Micro_02
Wilkne,2021-12-21,106272403916,2,1.992,2021,Micro_02
Wilkne,2021-12-21,106272403916,3,1.965,2021,Micro_02
Wilkne,2021-12-21,106272403916,4,1.995,2021,Micro_02
Wilkne,2021-12-21,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-21,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-21,116191966583,3,1.912,2021,Micro_04
Wilkne,2021-12-21,116191966583,4,1.897,2021,Micro_04
Wilkne,2021-12-09,106272403152,1,2.098,2021,Micro_01
Wilkne,2021-12-09,106272403152,2,2.097,2021,Micro_01
Wilkne,2021-12-09,106272403152,3,2.079,2021,Micro_01
Wilkne,2021-12-09,106272403152,4,2.103,2021,Micro_01
Wilkne,2021-12-09,106272403916,1,2.102,2021,Micro_02
Wilkne,2021-12-09,106272403916,2,2.108,2021,Micro_02
Wilkne,2021-12-09,106272403916,3,2.077,2021,Micro_02
Wilkne,2021-12-09,106272403916,4,2.111,2021,Micro_02
Wilkne,2021-12-09,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-09,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-09,116191966583,3,1.892,2021,Micro_04
Wilkne,2021-12-09,116191966583,4,1.893,2021,Micro_04
Wilkne,2021-12-23,106272403152,1,2.203,2021,Micro_01
Wilkne,2021-12-23,106272403152,2,2.187,2021,Micro_01
Wilkne,2021-12-23,106272403152,3,2.179,2021,Micro_01
Wilkne,2021-12-23,106272403152,4,2.201,2021,Micro_01
Wilkne,2021-12-23,106272403916,1,2.197,2021,Micro_02
Wilkne,2021-12-23,106272403916,2,2.201,2021,Micro_02
Wilkne,2021-12-23,106272403916,3,2.174,2021,Micro_02
Wilkne,2021-12-23,106272403916,4,2.205,2021,Micro_02
Wilkne,2021-12-23,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-23,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-23,116191966583,3,2.047,2021,Micro_04
Wilkne,2021-12-23,116191966583,4,2.031,2021,Micro_04
Wilkne,2021-12-22,106272403152,1,2.084,2021,Micro_01
Wilkne,2021-12-22,106272403152,2,2.073,2021,Micro_01
Wilkne,2021-12-22,106272403152,3,2.064,2021,Micro_01
Wilkne,2021-12-22,106272403152,4,2.082,2021,Micro_01
Wilkne,2021-12-22,106272403916,1,2.078,2021,Micro_02
Wilkne,2021-12-22,106272403916,2,2.085,2021,Micro_02
Wilkne,2021-12-22,106272403916,3,2.055,2021,Micro_02
Wilkne,2021-12-22,106272403916,4,2.091,2021,Micro_02
Wilkne,2021-12-22,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-22,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-22,116191966583,3,1.932,2021,Micro_04
Wilkne,2021-12-22,116191966583,4,1.92,2021,Micro_04
Wilkne,2021-12-13,106272403152,1,1.95,2021,Micro_01
Wilkne,2021-12-13,106272403152,2,1.943,2021,Micro_01
Wilkne,2021-12-13,106272403152,3,1.927,2021,Micro_01
Wilkne,2021-12-13,106272403152,4,1.952,2021,Micro_01
Wilkne,2021-12-13,106272403916,1,1.943,2021,Micro_02
Wilkne,2021-12-13,106272403916,2,1.954,2021,Micro_02
Wilkne,2021-12-13,106272403916,3,1.923,2021,Micro_02
Wilkne,2021-12-13,106272403916,4,1.962,2021,Micro_02
Wilkne,2021-12-13,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-13,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-13,116191966583,3,1.781,2021,Micro_04
Wilkne,2021-12-13,116191966583,4,1.78,2021,Micro_04
Wilkne,2021-12-07,106272403152,1,1.984,2021,Micro_01
Wilkne,2021-12-07,106272403152,2,1.988,2021,Micro_01
Wilkne,2021-12-07,106272403152,3,1.97,2021,Micro_01
Wilkne,2021-12-07,106272403152,4,1.99,2021,Micro_01
Wilkne,2021-12-07,106272403916,1,1.986,2021,Micro_02
Wilkne,2021-12-07,106272403916,2,1.997,2021,Micro_02
Wilkne,2021-12-07,106272403916,3,1.965,2021,Micro_02
Wilkne,2021-12-07,106272403916,4,1.998,2021,Micro_02
Wilkne,2021-12-07,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-07,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-07,116191966583,3,1.843,2021,Micro_04
Wilkne,2021-12-07,116191966583,4,1.844,2021,Micro_04
Wilkne,2021-12-06,106272403152,1,1.387,2021,Micro_01
Wilkne,2021-12-06,106272403152,2,1.383,2021,Micro_01
Wilkne,2021-12-06,106272403152,3,1.377,2021,Micro_01
Wilkne,2021-12-06,106272403152,4,1.389,2021,Micro_01
Wilkne,2021-12-06,106272403916,1,1.381,2021,Micro_02
Wilkne,2021-12-06,106272403916,2,1.38,2021,Micro_02
Wilkne,2021-12-06,106272403916,3,1.369,2021,Micro_02
