Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2025-02-17,106272403152,1,2.092
Wilkne,2025-02-17,106272403152,2,2.089
Wilkne,2025-02-17,106272403152,3,2.072
Wilkne,2025-02-17,106272403152,4,2.104
Wilkne,2025-02-17,106272403916,1,2.053
Wilkne,2025-02-17,106272403916,2,2.065
Wilkne,2025-02-17,106272403916,3,2.026
Wilkne,2025-02-17,106272403916,4,2.101
Wilkne,2025-02-17,106272404964,1,0.013
Wilkne,2025-02-17,106272404964,2,1.932
Wilkne,2025-02-17,106272404964,3,1.853
Wilkne,2025-02-17,106272404964,4,1.91
