Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2025-04-05,106272403152,1,1.845
Wilkne,2025-04-05,106272403152,2,1.852
Wilkne,2025-04-05,106272403152,3,1.846
Wilkne,2025-04-05,106272403152,4,1.864
Wilkne,2025-04-05,106272403916,1,1.859
Wilkne,2025-04-05,106272403916,2,1.853
Wilkne,2025-04-05,106272403916,3,1.836
Wilkne,2025-04-05,106272403916,4,1.871
Wilkne,2025-04-05,116191966583,1,1.765
Wilkne,2025-04-05,116191966583,2,1.755
Wilkne,2025-04-05,116191966583,3,1.874
Wilkne,2025-04-05,116191966583,4,1.881
