Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2025-03-26,106272403152,1,2.362
Wilkne,2025-03-26,106272403152,2,2.354
Wilkne,2025-03-26,106272403152,3,2.349
Wilkne,2025-03-26,106272403152,4,2.372
Wilkne,2025-03-26,106272403916,1,2.349
Wilkne,2025-03-26,106272403916,2,2.338
Wilkne,2025-03-26,106272403916,3,2.309
Wilkne,2025-03-26,106272403916,4,2.384
Wilkne,2025-03-26,116191966583,1,1.992
Wilkne,2025-03-26,116191966583,2,2.373
Wilkne,2025-03-26,116191966583,3,2.289
Wilkne,2025-03-26,116191966583,4,2.363
