Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2025-01-21,106272403152,1,2.361
Wilkne,2025-01-21,106272403152,2,2.351
Wilkne,2025-01-21,106272403152,3,2.353
Wilkne,2025-01-21,106272403152,4,2.382
Wilkne,2025-01-21,106272403916,1,2.315
Wilkne,2025-01-21,106272403916,2,2.318
Wilkne,2025-01-21,106272403916,3,2.265
Wilkne,2025-01-21,106272403916,4,2.36
Wilkne,2025-01-21,106272404964,1,0.014
Wilkne,2025-01-21,106272404964,2,2.299
Wilkne,2025-01-21,106272404964,3,2.254
Wilkne,2025-01-21,106272404964,4,2.3
