Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2025-01-29,106272403152,1,2.223
Wilkne,2025-01-29,106272403152,2,2.227
Wilkne,2025-01-29,106272403152,3,2.226
Wilkne,2025-01-29,106272403152,4,2.248
Wilkne,2025-01-29,106272403916,1,2.228
Wilkne,2025-01-29,106272403916,2,2.228
Wilkne,2025-01-29,106272403916,3,2.193
Wilkne,2025-01-29,106272403916,4,2.249
Wilkne,2025-01-29,106272404964,1,0.013
Wilkne,2025-01-29,106272404964,2,2.044
Wilkne,2025-01-29,106272404964,3,2.002
Wilkne,2025-01-29,106272404964,4,2.036
