Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2025-01-30,106272403152,1,2.325
Wilkne,2025-01-30,106272403152,2,2.323
Wilkne,2025-01-30,106272403152,3,2.315
Wilkne,2025-01-30,106272403152,4,2.347
Wilkne,2025-01-30,106272403916,1,2.305
Wilkne,2025-01-30,106272403916,2,2.311
Wilkne,2025-01-30,106272403916,3,2.271
Wilkne,2025-01-30,106272403916,4,2.346
Wilkne,2025-01-30,106272404964,1,0.013
Wilkne,2025-01-30,106272404964,2,2.106
Wilkne,2025-01-30,106272404964,3,2.075
Wilkne,2025-01-30,106272404964,4,2.11
