Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2025-01-25,106272403152,1,2.335
Wilkne,2025-01-25,106272403152,2,2.335
Wilkne,2025-01-25,106272403152,3,2.333
Wilkne,2025-01-25,106272403152,4,2.353
Wilkne,2025-01-25,106272403916,1,2.345
Wilkne,2025-01-25,106272403916,2,2.337
Wilkne,2025-01-25,106272403916,3,2.307
Wilkne,2025-01-25,106272403916,4,2.37
Wilkne,2025-01-25,106272404964,1,0.013
Wilkne,2025-01-25,106272404964,2,2.153
Wilkne,2025-01-25,106272404964,3,2.123
Wilkne,2025-01-25,106272404964,4,2.157
