Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2025-01-26,106272403152,1,1.298
Wilkne,2025-01-26,106272403152,2,1.302
Wilkne,2025-01-26,106272403152,3,1.298
Wilkne,2025-01-26,106272403152,4,1.309
Wilkne,2025-01-26,106272403916,1,1.306
Wilkne,2025-01-26,106272403916,2,1.302
Wilkne,2025-01-26,106272403916,3,1.289
Wilkne,2025-01-26,106272403916,4,1.318
Wilkne,2025-01-26,106272404964,1,0.011
Wilkne,2025-01-26,106272404964,2,1.207
Wilkne,2025-01-26,106272404964,3,1.209
Wilkne,2025-01-26,106272404964,4,1.217
