Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2025-01-11,106272403152,1,2.119
Wilkne,2025-01-11,106272403152,2,2.124
Wilkne,2025-01-11,106272403152,3,2.128
Wilkne,2025-01-11,106272403152,4,2.144
Wilkne,2025-01-11,106272403916,1,2.138
Wilkne,2025-01-11,106272403916,2,2.127
Wilkne,2025-01-11,106272403916,3,2.103
Wilkne,2025-01-11,106272403916,4,2.147
Wilkne,2025-01-11,106272404964,1,0.012
Wilkne,2025-01-11,106272404964,2,2.055
Wilkne,2025-01-11,106272404964,3,2.033
Wilkne,2025-01-11,106272404964,4,2.054
