Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2025-02-24,106272403152,1,1.882
Wilkne,2025-02-24,106272403152,2,1.876
Wilkne,2025-02-24,106272403152,3,1.88
Wilkne,2025-02-24,106272403152,4,1.898
Wilkne,2025-02-24,106272403916,1,1.892
Wilkne,2025-02-24,106272403916,2,1.882
Wilkne,2025-02-24,106272403916,3,1.854
Wilkne,2025-02-24,106272403916,4,1.913
Wilkne,2025-02-24,106272404964,1,0.009
Wilkne,2025-02-24,106272404964,2,1.246
Wilkne,2025-02-24,106272404964,3,1.196
Wilkne,2025-02-24,106272404964,4,1.221
