Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2025-02-15,106272403152,1,2.312
Wilkne,2025-02-15,106272403152,2,2.316
Wilkne,2025-02-15,106272403152,3,2.318
Wilkne,2025-02-15,106272403152,4,2.346
Wilkne,2025-02-15,106272403916,1,2.345
Wilkne,2025-02-15,106272403916,2,2.334
Wilkne,2025-02-15,106272403916,3,2.309
Wilkne,2025-02-15,106272403916,4,2.358
Wilkne,2025-02-15,106272404964,1,0.013
Wilkne,2025-02-15,106272404964,2,2.247
Wilkne,2025-02-15,106272404964,3,2.217
Wilkne,2025-02-15,106272404964,4,2.259
