Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2025-01-07,106272403152,1,1.844
Wilkne,2025-01-07,106272403152,2,1.849
Wilkne,2025-01-07,106272403152,3,1.852
Wilkne,2025-01-07,106272403152,4,1.867
Wilkne,2025-01-07,106272403916,1,1.862
Wilkne,2025-01-07,106272403916,2,1.856
Wilkne,2025-01-07,106272403916,3,1.834
Wilkne,2025-01-07,106272403916,4,1.871
Wilkne,2025-01-07,106272404964,1,0.012
Wilkne,2025-01-07,106272404964,2,1.731
Wilkne,2025-01-07,106272404964,3,1.72
Wilkne,2025-01-07,106272404964,4,1.737
