Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-01-10,106272403152,1,2.575
Wilkne,2024-01-10,106272403152,2,2.579
Wilkne,2024-01-10,106272403152,3,2.595
Wilkne,2024-01-10,106272403152,4,2.62
Wilkne,2024-01-10,106272403916,1,2.606
Wilkne,2024-01-10,106272403916,2,2.599
Wilkne,2024-01-10,106272403916,3,2.56
Wilkne,2024-01-10,106272403916,4,2.612
Wilkne,2024-01-10,106272404964,1,0.013
Wilkne,2024-01-10,106272404964,2,2.323
Wilkne,2024-01-10,106272404964,3,2.275
Wilkne,2024-01-10,106272404964,4,2.312
