Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-04-26,106272403152,1,1.297
Wilkne,2024-04-26,106272403152,2,1.302
Wilkne,2024-04-26,106272403152,3,1.298
Wilkne,2024-04-26,106272403152,4,1.309
Wilkne,2024-04-26,106272403916,1,1.309
Wilkne,2024-04-26,106272403916,2,1.301
Wilkne,2024-04-26,106272403916,3,1.293
Wilkne,2024-04-26,106272403916,4,1.317
Wilkne,2024-04-26,106272404964,1,0.011
Wilkne,2024-04-26,106272404964,2,1.366
Wilkne,2024-04-26,106272404964,3,1.379
Wilkne,2024-04-26,106272404964,4,1.388
