Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-12-29,106272403152,1,2.121
Wilkne,2024-12-29,106272403152,2,2.131
Wilkne,2024-12-29,106272403152,3,2.13
Wilkne,2024-12-29,106272403152,4,2.156
Wilkne,2024-12-29,106272403916,1,2.146
Wilkne,2024-12-29,106272403916,2,2.144
Wilkne,2024-12-29,106272403916,3,2.113
Wilkne,2024-12-29,106272403916,4,2.158
Wilkne,2024-12-29,106272404964,1,0.012
Wilkne,2024-12-29,106272404964,2,1.966
Wilkne,2024-12-29,106272404964,3,1.928
Wilkne,2024-12-29,106272404964,4,1.959
