Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-05-23,106272403152,1,1.916
Wilkne,2024-05-23,106272403152,2,1.918
Wilkne,2024-05-23,106272403152,3,1.908
Wilkne,2024-05-23,106272403152,4,1.92
Wilkne,2024-05-23,106272403916,1,1.928
Wilkne,2024-05-23,106272403916,2,1.917
Wilkne,2024-05-23,106272403916,3,1.91
Wilkne,2024-05-23,106272403916,4,1.943
Wilkne,2024-05-23,106272404964,1,0.012
Wilkne,2024-05-23,106272404964,2,2.17
Wilkne,2024-05-23,106272404964,3,2.175
Wilkne,2024-05-23,106272404964,4,2.214
