Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-05-27,106272403152,1,2.073
Wilkne,2024-05-27,106272403152,2,2.075
Wilkne,2024-05-27,106272403152,3,2.059
Wilkne,2024-05-27,106272403152,4,2.07
Wilkne,2024-05-27,106272403916,1,2.081
Wilkne,2024-05-27,106272403916,2,2.068
Wilkne,2024-05-27,106272403916,3,2.064
Wilkne,2024-05-27,106272403916,4,2.102
Wilkne,2024-05-27,106272404964,1,0.012
Wilkne,2024-05-27,106272404964,2,2.337
Wilkne,2024-05-27,106272404964,3,2.336
Wilkne,2024-05-27,106272404964,4,2.376
