Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-02-05,106272403152,1,2.499
Wilkne,2024-02-05,106272403152,2,2.504
Wilkne,2024-02-05,106272403152,3,2.505
Wilkne,2024-02-05,106272403152,4,2.538
Wilkne,2024-02-05,106272403916,1,2.527
Wilkne,2024-02-05,106272403916,2,2.529
Wilkne,2024-02-05,106272403916,3,2.492
Wilkne,2024-02-05,106272403916,4,2.548
Wilkne,2024-02-05,106272404964,1,0.013
Wilkne,2024-02-05,106272404964,2,2.324
Wilkne,2024-02-05,106272404964,3,2.278
Wilkne,2024-02-05,106272404964,4,2.323
