Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-04-17,106272403152,1,2.285
Wilkne,2024-04-17,106272403152,2,2.285
Wilkne,2024-04-17,106272403152,3,2.278
Wilkne,2024-04-17,106272403152,4,2.295
Wilkne,2024-04-17,106272403916,1,2.295
Wilkne,2024-04-17,106272403916,2,2.288
Wilkne,2024-04-17,106272403916,3,2.268
Wilkne,2024-04-17,106272403916,4,2.319
Wilkne,2024-04-17,106272404964,1,0.014
Wilkne,2024-04-17,106272404964,2,2.338
Wilkne,2024-04-17,106272404964,3,2.304
Wilkne,2024-04-17,106272404964,4,2.356
