Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-04-28,106272403152,1,2.029
Wilkne,2024-04-28,106272403152,2,2.026
Wilkne,2024-04-28,106272403152,3,2.018
Wilkne,2024-04-28,106272403152,4,2.027
Wilkne,2024-04-28,106272403916,1,2.043
Wilkne,2024-04-28,106272403916,2,2.024
Wilkne,2024-04-28,106272403916,3,2.019
Wilkne,2024-04-28,106272403916,4,2.062
Wilkne,2024-04-28,106272404964,1,0.012
Wilkne,2024-04-28,106272404964,2,2.251
Wilkne,2024-04-28,106272404964,3,2.24
Wilkne,2024-04-28,106272404964,4,2.285
