Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-05-12,106272403152,1,1.602
Wilkne,2024-05-12,106272403152,2,1.606
Wilkne,2024-05-12,106272403152,3,1.597
Wilkne,2024-05-12,106272403152,4,1.614
Wilkne,2024-05-12,106272403916,1,1.614
Wilkne,2024-05-12,106272403916,2,1.609
Wilkne,2024-05-12,106272403916,3,1.597
Wilkne,2024-05-12,106272403916,4,1.627
Wilkne,2024-05-12,106272404964,1,0.012
Wilkne,2024-05-12,106272404964,2,1.685
Wilkne,2024-05-12,106272404964,3,1.685
Wilkne,2024-05-12,106272404964,4,1.708
