Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2025-01-10,106272403152,1,1.723
Wilkne,2025-01-10,106272403152,2,1.729
Wilkne,2025-01-10,106272403152,3,1.728
Wilkne,2025-01-10,106272403152,4,1.739
Wilkne,2025-01-10,106272403916,1,1.735
Wilkne,2025-01-10,106272403916,2,1.728
Wilkne,2025-01-10,106272403916,3,1.71
Wilkne,2025-01-10,106272403916,4,1.743
Wilkne,2025-01-10,106272404964,1,0.012
Wilkne,2025-01-10,106272404964,2,1.602
Wilkne,2025-01-10,106272404964,3,1.595
Wilkne,2025-01-10,106272404964,4,1.605
