Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-04-23,106272403152,1,2.025
Wilkne,2024-04-23,106272403152,2,2.022
Wilkne,2024-04-23,106272403152,3,2.016
Wilkne,2024-04-23,106272403152,4,2.03
Wilkne,2024-04-23,106272403916,1,2.044
Wilkne,2024-04-23,106272403916,2,2.031
Wilkne,2024-04-23,106272403916,3,2.017
Wilkne,2024-04-23,106272403916,4,2.063
Wilkne,2024-04-23,106272404964,1,0.013
Wilkne,2024-04-23,106272404964,2,2.197
Wilkne,2024-04-23,106272404964,3,2.17
Wilkne,2024-04-23,106272404964,4,2.221
