Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2025-02-14,106272403152,1,2.554
Wilkne,2025-02-14,106272403152,2,2.549
Wilkne,2025-02-14,106272403152,3,2.547
Wilkne,2025-02-14,106272403152,4,2.577
Wilkne,2025-02-14,106272403916,1,2.532
Wilkne,2025-02-14,106272403916,2,2.531
Wilkne,2025-02-14,106272403916,3,2.486
Wilkne,2025-02-14,106272403916,4,2.566
Wilkne,2025-02-14,106272404964,1,0.014
Wilkne,2025-02-14,106272404964,2,2.473
Wilkne,2025-02-14,106272404964,3,2.431
Wilkne,2025-02-14,106272404964,4,2.483
