Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-02-08,106272403152,1,2.391
Wilkne,2024-02-08,106272403152,2,2.399
Wilkne,2024-02-08,106272403152,3,2.403
Wilkne,2024-02-08,106272403152,4,2.422
Wilkne,2024-02-08,106272403916,1,2.416
Wilkne,2024-02-08,106272403916,2,2.41
Wilkne,2024-02-08,106272403916,3,2.381
Wilkne,2024-02-08,106272403916,4,2.425
Wilkne,2024-02-08,106272404964,1,0.012
Wilkne,2024-02-08,106272404964,2,2.274
Wilkne,2024-02-08,106272404964,3,2.242
Wilkne,2024-02-08,106272404964,4,2.272
