Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2025-01-02,106272403152,1,2.061
Wilkne,2025-01-02,106272403152,2,2.066
Wilkne,2025-01-02,106272403152,3,2.065
Wilkne,2025-01-02,106272403152,4,2.087
Wilkne,2025-01-02,106272403916,1,2.078
Wilkne,2025-01-02,106272403916,2,2.073
Wilkne,2025-01-02,106272403916,3,2.047
Wilkne,2025-01-02,106272403916,4,2.091
Wilkne,2025-01-02,106272404964,1,0.012
Wilkne,2025-01-02,106272404964,2,1.848
Wilkne,2025-01-02,106272404964,3,1.829
Wilkne,2025-01-02,106272404964,4,1.85
