Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2025-02-09,106272403152,1,1.804
Wilkne,2025-02-09,106272403152,2,1.804
Wilkne,2025-02-09,106272403152,3,1.799
Wilkne,2025-02-09,106272403152,4,1.819
Wilkne,2025-02-09,106272403916,1,1.816
Wilkne,2025-02-09,106272403916,2,1.808
Wilkne,2025-02-09,106272403916,3,1.791
Wilkne,2025-02-09,106272403916,4,1.831
Wilkne,2025-02-09,106272404964,1,0.012
Wilkne,2025-02-09,106272404964,2,1.75
Wilkne,2025-02-09,106272404964,3,1.749
Wilkne,2025-02-09,106272404964,4,1.768
