Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-03-24,106272403152,1,2.14
Wilkne,2024-03-24,106272403152,2,2.135
Wilkne,2024-03-24,106272403152,3,2.133
Wilkne,2024-03-24,106272403152,4,2.155
Wilkne,2024-03-24,106272403916,1,2.155
Wilkne,2024-03-24,106272403916,2,2.149
Wilkne,2024-03-24,106272403916,3,2.122
Wilkne,2024-03-24,106272403916,4,2.176
Wilkne,2024-03-24,106272404964,1,0.013
Wilkne,2024-03-24,106272404964,2,2.194
Wilkne,2024-03-24,106272404964,3,2.136
Wilkne,2024-03-24,106272404964,4,2.197
