Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-05-10,106272403152,1,2.056
Wilkne,2024-05-10,106272403152,2,2.054
Wilkne,2024-05-10,106272403152,3,2.036
Wilkne,2024-05-10,106272403152,4,2.047
Wilkne,2024-05-10,106272403916,1,2.056
Wilkne,2024-05-10,106272403916,2,2.047
Wilkne,2024-05-10,106272403916,3,2.042
Wilkne,2024-05-10,106272403916,4,2.081
Wilkne,2024-05-10,106272404964,1,0.012
Wilkne,2024-05-10,106272404964,2,2.08
Wilkne,2024-05-10,106272404964,3,2.077
Wilkne,2024-05-10,106272404964,4,2.112
