Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-03-25,106272403152,1,2.298
Wilkne,2024-03-25,106272403152,2,2.307
Wilkne,2024-03-25,106272403152,3,2.306
Wilkne,2024-03-25,106272403152,4,2.329
Wilkne,2024-03-25,106272403916,1,2.326
Wilkne,2024-03-25,106272403916,2,2.324
Wilkne,2024-03-25,106272403916,3,2.297
Wilkne,2024-03-25,106272403916,4,2.336
Wilkne,2024-03-25,106272404964,1,0.013
Wilkne,2024-03-25,106272404964,2,2.278
Wilkne,2024-03-25,106272404964,3,2.228
Wilkne,2024-03-25,106272404964,4,2.277
