Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2024-04-25,106272403152,1,2.219
Wilkne,2024-04-25,106272403152,2,2.226
Wilkne,2024-04-25,106272403152,3,2.227
Wilkne,2024-04-25,106272403152,4,2.252
Wilkne,2024-04-25,106272403916,1,2.259
Wilkne,2024-04-25,106272403916,2,2.252
Wilkne,2024-04-25,106272403916,3,2.228
Wilkne,2024-04-25,106272403916,4,2.266
Wilkne,2024-04-25,106272404964,1,0.014
Wilkne,2024-04-25,106272404964,2,2.456
Wilkne,2024-04-25,106272404964,3,2.431
Wilkne,2024-04-25,106272404964,4,2.483
