Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2022-12-12,106272403152,1,1.748
Wilkne,2022-12-12,106272403152,2,1.753
Wilkne,2022-12-12,106272403152,3,1.754
Wilkne,2022-12-12,106272403152,4,1.77
Wilkne,2022-12-12,106272403916,1,1.761
Wilkne,2022-12-12,106272403916,2,1.768
Wilkne,2022-12-12,106272403916,3,1.735
Wilkne,2022-12-12,106272403916,4,1.78
Wilkne,2022-12-12,116191966583,1,0.005
Wilkne,2022-12-12,116191966583,2,0.707
Wilkne,2022-12-12,116191966583,3,1.63
Wilkne,2022-12-12,116191966583,4,1.639
