Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2022-12-18,106272403152,1,1.665
Wilkne,2022-12-18,106272403152,2,1.668
Wilkne,2022-12-18,106272403152,3,1.669
Wilkne,2022-12-18,106272403152,4,1.684
Wilkne,2022-12-18,106272403916,1,1.677
Wilkne,2022-12-18,106272403916,2,1.678
Wilkne,2022-12-18,106272403916,3,1.653
Wilkne,2022-12-18,106272403916,4,1.69
Wilkne,2022-12-18,116191966583,1,0.012
Wilkne,2022-12-18,116191966583,2,1.602
Wilkne,2022-12-18,116191966583,3,1.535
Wilkne,2022-12-18,116191966583,4,1.535
