Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2022-12-26,106272403152,1,2.067
Wilkne,2022-12-26,106272403152,2,2.064
Wilkne,2022-12-26,106272403152,3,2.062
Wilkne,2022-12-26,106272403152,4,2.087
Wilkne,2022-12-26,106272403916,1,2.08
Wilkne,2022-12-26,106272403916,2,2.086
Wilkne,2022-12-26,106272403916,3,2.05
Wilkne,2022-12-26,106272403916,4,2.11
Wilkne,2022-12-26,116191966583,1,0.013
Wilkne,2022-12-26,116191966583,2,1.898
Wilkne,2022-12-26,116191966583,3,1.844
Wilkne,2022-12-26,116191966583,4,1.868
