Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-05-13,106272403152,1,1.755
Wilkne,2023-05-13,106272403152,2,1.757
Wilkne,2023-05-13,106272403152,3,1.75
Wilkne,2023-05-13,106272403152,4,1.762
Wilkne,2023-05-13,106272403916,1,1.768
Wilkne,2023-05-13,106272403916,2,1.764
Wilkne,2023-05-13,106272403916,3,1.749
Wilkne,2023-05-13,106272403916,4,1.784
Wilkne,2023-05-13,116191966583,1,0.013
Wilkne,2023-05-13,116191966583,2,1.929
Wilkne,2023-05-13,116191966583,3,1.913
Wilkne,2023-05-13,116191966583,4,1.934
