Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-01-11,106272403152,1,2.13
Wilkne,2023-01-11,106272403152,2,2.124
Wilkne,2023-01-11,106272403152,3,2.126
Wilkne,2023-01-11,106272403152,4,2.144
Wilkne,2023-01-11,106272403916,1,2.142
Wilkne,2023-01-11,106272403916,2,2.143
Wilkne,2023-01-11,106272403916,3,2.109
Wilkne,2023-01-11,106272403916,4,2.171
Wilkne,2023-01-11,106272404964,1,0.013
Wilkne,2023-01-11,106272404964,2,1.933
Wilkne,2023-01-11,106272404964,3,1.889
Wilkne,2023-01-11,106272404964,4,1.908
