Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-04-24,106272403152,1,2.188
Wilkne,2023-04-24,106272403152,2,2.186
Wilkne,2023-04-24,106272403152,3,2.178
Wilkne,2023-04-24,106272403152,4,2.197
Wilkne,2023-04-24,106272403916,1,2.204
Wilkne,2023-04-24,106272403916,2,2.202
Wilkne,2023-04-24,106272403916,3,2.183
Wilkne,2023-04-24,106272403916,4,2.224
Wilkne,2023-04-24,116191966583,1,0.013
Wilkne,2023-04-24,116191966583,2,2.32
Wilkne,2023-04-24,116191966583,3,2.292
Wilkne,2023-04-24,116191966583,4,2.331
