Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-11-28,106272403152,1,1.111
Wilkne,2023-11-28,106272403152,2,1.117
Wilkne,2023-11-28,106272403152,3,1.117
Wilkne,2023-11-28,106272403152,4,1.128
Wilkne,2023-11-28,106272403916,1,1.123
Wilkne,2023-11-28,106272403916,2,1.119
Wilkne,2023-11-28,106272403916,3,1.107
Wilkne,2023-11-28,106272403916,4,1.128
Wilkne,2023-11-28,116191966583,1,0.011
Wilkne,2023-11-28,116191966583,2,1.109
Wilkne,2023-11-28,116191966583,3,1.118
Wilkne,2023-11-28,116191966583,4,1.116
