Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-04-01,106272403152,1,2.054
Wilkne,2023-04-01,106272403152,2,2.048
Wilkne,2023-04-01,106272403152,3,2.046
Wilkne,2023-04-01,106272403152,4,2.064
Wilkne,2023-04-01,106272403916,1,2.08
Wilkne,2023-04-01,106272403916,2,2.075
Wilkne,2023-04-01,106272403916,3,2.053
Wilkne,2023-04-01,106272403916,4,2.098
Wilkne,2023-04-01,116191966583,1,0.013
Wilkne,2023-04-01,116191966583,2,2.148
Wilkne,2023-04-01,116191966583,3,2.115
Wilkne,2023-04-01,116191966583,4,2.152
