Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-02-07,106272403152,1,2.252
Wilkne,2023-02-07,106272403152,2,2.246
Wilkne,2023-02-07,106272403152,3,2.247
Wilkne,2023-02-07,106272403152,4,2.28
Wilkne,2023-02-07,106272403916,1,2.275
Wilkne,2023-02-07,106272403916,2,2.279
Wilkne,2023-02-07,106272403916,3,2.236
Wilkne,2023-02-07,106272403916,4,2.301
Wilkne,2023-02-07,106272404964,1,0.013
Wilkne,2023-02-07,106272404964,2,2.253
Wilkne,2023-02-07,106272404964,3,2.181
Wilkne,2023-02-07,106272404964,4,2.229
