Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-05-22,106272403152,1,2.123
Wilkne,2023-05-22,106272403152,2,2.127
Wilkne,2023-05-22,106272403152,3,2.119
Wilkne,2023-05-22,106272403152,4,2.136
Wilkne,2023-05-22,106272403916,1,2.144
Wilkne,2023-05-22,106272403916,2,2.139
Wilkne,2023-05-22,106272403916,3,2.123
Wilkne,2023-05-22,106272403916,4,2.161
Wilkne,2023-05-22,116191966583,1,0.013
Wilkne,2023-05-22,116191966583,2,2.391
Wilkne,2023-05-22,116191966583,3,2.371
Wilkne,2023-05-22,116191966583,4,2.412
