Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-01-09,106272403152,1,2.243
Wilkne,2023-01-09,106272403152,2,2.246
Wilkne,2023-01-09,106272403152,3,2.251
Wilkne,2023-01-09,106272403152,4,2.272
Wilkne,2023-01-09,106272403916,1,2.268
Wilkne,2023-01-09,106272403916,2,2.27
Wilkne,2023-01-09,106272403916,3,2.235
Wilkne,2023-01-09,106272403916,4,2.281
Wilkne,2023-01-09,106272404964,1,0.013
Wilkne,2023-01-09,106272404964,2,2.068
Wilkne,2023-01-09,106272404964,3,2.025
Wilkne,2023-01-09,106272404964,4,2.039
