Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-12-14,106272403152,1,2.657
Wilkne,2023-12-14,106272403152,2,2.671
Wilkne,2023-12-14,106272403152,3,2.673
Wilkne,2023-12-14,106272403152,4,2.712
Wilkne,2023-12-14,106272403916,1,2.714
Wilkne,2023-12-14,106272403916,2,2.701
Wilkne,2023-12-14,106272403916,3,2.67
Wilkne,2023-12-14,106272403916,4,2.736
Wilkne,2023-12-14,116191966583,1,0.013
Wilkne,2023-12-14,116191966583,2,2.45
Wilkne,2023-12-14,116191966583,3,2.409
Wilkne,2023-12-14,116191966583,4,2.444
