Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-04-16,106272403152,1,2.08
Wilkne,2023-04-16,106272403152,2,2.077
Wilkne,2023-04-16,106272403152,3,2.073
Wilkne,2023-04-16,106272403152,4,2.089
Wilkne,2023-04-16,106272403916,1,2.097
Wilkne,2023-04-16,106272403916,2,2.094
Wilkne,2023-04-16,106272403916,3,2.068
Wilkne,2023-04-16,106272403916,4,2.118
Wilkne,2023-04-16,116191966583,1,0.012
Wilkne,2023-04-16,116191966583,2,2.195
Wilkne,2023-04-16,116191966583,3,2.116
Wilkne,2023-04-16,116191966583,4,2.168
