Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-08-05,106272403152,1,1.917
Wilkne,2023-08-05,106272403152,2,1.91
Wilkne,2023-08-05,106272403152,3,1.904
Wilkne,2023-08-05,106272403152,4,1.924
Wilkne,2023-08-05,106272403916,1,1.926
Wilkne,2023-08-05,106272403916,2,1.922
Wilkne,2023-08-05,106272403916,3,1.901
Wilkne,2023-08-05,106272403916,4,1.945
Wilkne,2023-08-05,116191966583,1,0.013
Wilkne,2023-08-05,116191966583,2,2.209
Wilkne,2023-08-05,116191966583,3,2.18
Wilkne,2023-08-05,116191966583,4,2.209
