Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-01-07,106272403152,1,2.387
Wilkne,2023-01-07,106272403152,2,2.385
Wilkne,2023-01-07,106272403152,3,2.385
Wilkne,2023-01-07,106272403152,4,2.406
Wilkne,2023-01-07,106272403916,1,2.406
Wilkne,2023-01-07,106272403916,2,2.406
Wilkne,2023-01-07,106272403916,3,2.376
Wilkne,2023-01-07,106272403916,4,2.43
Wilkne,2023-01-07,106272404964,1,0.013
Wilkne,2023-01-07,106272404964,2,2.103
Wilkne,2023-01-07,106272404964,3,2.061
Wilkne,2023-01-07,106272404964,4,2.08
