Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-11-01,106272403152,1,2.448
Wilkne,2023-11-01,106272403152,2,2.429
Wilkne,2023-11-01,106272403152,3,2.451
Wilkne,2023-11-01,106272403152,4,2.452
Wilkne,2023-11-01,106272403916,1,2.47
Wilkne,2023-11-01,106272403916,2,2.43
Wilkne,2023-11-01,106272403916,3,2.44
Wilkne,2023-11-01,106272403916,4,2.46
Wilkne,2023-11-01,116191966583,1,0.012
Wilkne,2023-11-01,116191966583,2,2.273
Wilkne,2023-11-01,116191966583,3,2.332
Wilkne,2023-11-01,116191966583,4,2.361
