Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-11-05,106272403152,1,2.325
Wilkne,2023-11-05,106272403152,2,2.322
Wilkne,2023-11-05,106272403152,3,2.329
Wilkne,2023-11-05,106272403152,4,2.336
Wilkne,2023-11-05,106272403916,1,2.326
Wilkne,2023-11-05,106272403916,2,2.306
Wilkne,2023-11-05,106272403916,3,2.285
Wilkne,2023-11-05,106272403916,4,2.335
Wilkne,2023-11-05,116191966583,1,0.013
Wilkne,2023-11-05,116191966583,2,2.274
Wilkne,2023-11-05,116191966583,3,2.294
Wilkne,2023-11-05,116191966583,4,2.32
