Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-10-19,106272403152,1,1.584
Wilkne,2023-10-19,106272403152,2,1.57
Wilkne,2023-10-19,106272403152,3,1.569
Wilkne,2023-10-19,106272403152,4,1.597
Wilkne,2023-10-19,106272403916,1,1.563
Wilkne,2023-10-19,106272403916,2,1.567
Wilkne,2023-10-19,106272403916,3,1.538
Wilkne,2023-10-19,106272403916,4,1.587
Wilkne,2023-10-19,116191966583,1,0.012
Wilkne,2023-10-19,116191966583,2,1.604
Wilkne,2023-10-19,116191966583,3,1.57
Wilkne,2023-10-19,116191966583,4,1.573
