Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-11-02,106272403152,1,1.641
Wilkne,2023-11-02,106272403152,2,1.641
Wilkne,2023-11-02,106272403152,3,1.637
Wilkne,2023-11-02,106272403152,4,1.639
Wilkne,2023-11-02,106272403916,1,1.645
Wilkne,2023-11-02,106272403916,2,1.628
Wilkne,2023-11-02,106272403916,3,1.626
Wilkne,2023-11-02,106272403916,4,1.655
Wilkne,2023-11-02,116191966583,1,0.012
Wilkne,2023-11-02,116191966583,2,1.507
Wilkne,2023-11-02,116191966583,3,1.532
Wilkne,2023-11-02,116191966583,4,1.538
