Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-02-27,106272403152,1,2.484
Wilkne,2023-02-27,106272403152,2,2.483
Wilkne,2023-02-27,106272403152,3,2.481
Wilkne,2023-02-27,106272403152,4,2.514
Wilkne,2023-02-27,106272403916,1,2.497
Wilkne,2023-02-27,106272403916,2,2.506
Wilkne,2023-02-27,106272403916,3,2.465
Wilkne,2023-02-27,106272403916,4,2.529
Wilkne,2023-02-27,106272404964,1,0.014
Wilkne,2023-02-27,106272404964,2,2.427
Wilkne,2023-02-27,106272404964,3,2.345
Wilkne,2023-02-27,106272404964,4,2.396
