Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-12-01,106272403152,1,2.237
Wilkne,2023-12-01,106272403152,2,2.235
Wilkne,2023-12-01,106272403152,3,2.234
Wilkne,2023-12-01,106272403152,4,2.259
Wilkne,2023-12-01,106272403916,1,2.235
Wilkne,2023-12-01,106272403916,2,2.228
Wilkne,2023-12-01,106272403916,3,2.193
Wilkne,2023-12-01,106272403916,4,2.259
Wilkne,2023-12-01,116191966583,1,0.013
Wilkne,2023-12-01,116191966583,2,2.097
Wilkne,2023-12-01,116191966583,3,2.06
Wilkne,2023-12-01,116191966583,4,2.082
