Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-07-14,106272403152,1,2.022
Wilkne,2023-07-14,106272403152,2,2.029
Wilkne,2023-07-14,106272403152,3,2.019
Wilkne,2023-07-14,106272403152,4,2.033
Wilkne,2023-07-14,106272403916,1,2.041
Wilkne,2023-07-14,106272403916,2,2.036
Wilkne,2023-07-14,106272403916,3,2.02
Wilkne,2023-07-14,106272403916,4,2.057
Wilkne,2023-07-14,116191966583,1,0.013
Wilkne,2023-07-14,116191966583,2,2.3
Wilkne,2023-07-14,116191966583,3,2.286
Wilkne,2023-07-14,116191966583,4,2.315
