Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-12-17,106272403152,1,2.407
Wilkne,2023-12-17,106272403152,2,2.424
Wilkne,2023-12-17,106272403152,3,2.427
Wilkne,2023-12-17,106272403152,4,2.458
Wilkne,2023-12-17,106272403916,1,2.43
Wilkne,2023-12-17,106272403916,2,2.425
Wilkne,2023-12-17,106272403916,3,2.388
Wilkne,2023-12-17,106272403916,4,2.453
Wilkne,2023-12-17,116191966583,1,0.013
Wilkne,2023-12-17,116191966583,2,2.193
Wilkne,2023-12-17,116191966583,3,2.155
Wilkne,2023-12-17,116191966583,4,2.178
