Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-11-13,106272403152,1,2.587
Wilkne,2023-11-13,106272403152,2,2.577
Wilkne,2023-11-13,106272403152,3,2.595
Wilkne,2023-11-13,106272403152,4,2.61
Wilkne,2023-11-13,106272403916,1,2.571
Wilkne,2023-11-13,106272403916,2,2.55
Wilkne,2023-11-13,106272403916,3,2.523
Wilkne,2023-11-13,106272403916,4,2.591
Wilkne,2023-11-13,116191966583,1,0.013
Wilkne,2023-11-13,116191966583,2,2.384
Wilkne,2023-11-13,116191966583,3,2.406
Wilkne,2023-11-13,116191966583,4,2.426
