Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-05-06,106272403152,1,2.115
Wilkne,2023-05-06,106272403152,2,2.112
Wilkne,2023-05-06,106272403152,3,2.1
Wilkne,2023-05-06,106272403152,4,2.114
Wilkne,2023-05-06,106272403916,1,2.124
Wilkne,2023-05-06,106272403916,2,2.12
Wilkne,2023-05-06,106272403916,3,2.105
Wilkne,2023-05-06,106272403916,4,2.148
Wilkne,2023-05-06,116191966583,1,0.012
Wilkne,2023-05-06,116191966583,2,2.276
Wilkne,2023-05-06,116191966583,3,2.243
Wilkne,2023-05-06,116191966583,4,2.286
