Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-12-29,106272403152,1,2.61
Wilkne,2023-12-29,106272403152,2,2.611
Wilkne,2023-12-29,106272403152,3,2.613
Wilkne,2023-12-29,106272403152,4,2.652
Wilkne,2023-12-29,106272403916,1,2.615
Wilkne,2023-12-29,106272403916,2,2.617
Wilkne,2023-12-29,106272403916,3,2.567
Wilkne,2023-12-29,106272403916,4,2.638
Wilkne,2023-12-29,116191966583,1,0.013
Wilkne,2023-12-29,116191966583,2,2.415
Wilkne,2023-12-29,116191966583,3,2.369
Wilkne,2023-12-29,116191966583,4,2.401
