Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-03-14,106272403152,1,1.186
Wilkne,2023-03-14,106272403152,2,1.19
Wilkne,2023-03-14,106272403152,3,1.188
Wilkne,2023-03-14,106272403152,4,1.198
Wilkne,2023-03-14,106272403916,1,1.197
Wilkne,2023-03-14,106272403916,2,1.195
Wilkne,2023-03-14,106272403916,3,1.179
Wilkne,2023-03-14,106272403916,4,1.208
Wilkne,2023-03-14,116191966583,1,0.011
Wilkne,2023-03-14,116191966583,2,1.218
Wilkne,2023-03-14,116191966583,3,1.194
Wilkne,2023-03-14,116191966583,4,1.204
