Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-10-01,106272403152,1,2.088
Wilkne,2023-10-01,106272403152,2,2.066
Wilkne,2023-10-01,106272403152,3,2.068
Wilkne,2023-10-01,106272403152,4,2.102
Wilkne,2023-10-01,106272403916,1,2.073
Wilkne,2023-10-01,106272403916,2,2.072
Wilkne,2023-10-01,106272403916,3,2.041
Wilkne,2023-10-01,106272403916,4,2.095
Wilkne,2023-10-01,116191966583,1,0.013
Wilkne,2023-10-01,116191966583,2,2.215
Wilkne,2023-10-01,116191966583,3,2.179
Wilkne,2023-10-01,116191966583,4,2.209
