Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-07-12,106272403152,1,2.045
Wilkne,2023-07-12,106272403152,2,2.05
Wilkne,2023-07-12,106272403152,3,2.036
Wilkne,2023-07-12,106272403152,4,2.051
Wilkne,2023-07-12,106272403916,1,2.051
Wilkne,2023-07-12,106272403916,2,2.047
Wilkne,2023-07-12,106272403916,3,2.036
Wilkne,2023-07-12,106272403916,4,2.071
Wilkne,2023-07-12,116191966583,1,0.012
Wilkne,2023-07-12,116191966583,2,2.324
Wilkne,2023-07-12,116191966583,3,2.318
Wilkne,2023-07-12,116191966583,4,2.348
