Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-08-08,106272403152,1,1.752
Wilkne,2023-08-08,106272403152,2,1.748
Wilkne,2023-08-08,106272403152,3,1.736
Wilkne,2023-08-08,106272403152,4,1.754
Wilkne,2023-08-08,106272403916,1,1.741
Wilkne,2023-08-08,106272403916,2,1.742
Wilkne,2023-08-08,106272403916,3,1.728
Wilkne,2023-08-08,106272403916,4,1.765
Wilkne,2023-08-08,116191966583,1,0.012
Wilkne,2023-08-08,116191966583,2,1.858
Wilkne,2023-08-08,116191966583,3,1.826
Wilkne,2023-08-08,116191966583,4,1.841
