Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-10-21,106272403152,1,1.762
Wilkne,2023-10-21,106272403152,2,1.736
Wilkne,2023-10-21,106272403152,3,1.735
Wilkne,2023-10-21,106272403152,4,1.767
Wilkne,2023-10-21,106272403916,1,1.729
Wilkne,2023-10-21,106272403916,2,1.735
Wilkne,2023-10-21,106272403916,3,1.707
Wilkne,2023-10-21,106272403916,4,1.763
Wilkne,2023-10-21,116191966583,1,0.012
Wilkne,2023-10-21,116191966583,2,1.739
Wilkne,2023-10-21,116191966583,3,1.705
Wilkne,2023-10-21,116191966583,4,1.721
