Plant Name,Date,Sn,Port,Energy (kWh)
Wilkne,2023-07-09,106272403152,1,1.569
Wilkne,2023-07-09,106272403152,2,1.579
Wilkne,2023-07-09,106272403152,3,1.574
Wilkne,2023-07-09,106272403152,4,1.587
Wilkne,2023-07-09,106272403916,1,1.587
Wilkne,2023-07-09,106272403916,2,1.586
Wilkne,2023-07-09,106272403916,3,1.569
Wilkne,2023-07-09,106272403916,4,1.594
Wilkne,2023-07-09,116191966583,1,0.012
Wilkne,2023-07-09,116191966583,2,1.763
Wilkne,2023-07-09,116191966583,3,1.758
Wilkne,2023-07-09,116191966583,4,1.775
